label,frame,time,x,y,xoffset,yoffset
t1,114,00:00:03,752.0,266.0,24.0,20.0
t1,115,00:00:03,751.0,269.0,24.0,20.0
t1,116,00:00:03,750.0,273.0,24.0,20.0
t1,117,00:00:03,749.0,276.0,24.0,20.0
t1,118,00:00:03,749.0,280.0,24.0,20.0
t1,119,00:00:03,749.0,284.0,24.0,20.0
t1,120,00:00:04,751.0,288.0,24.0,20.0
t1,121,00:00:04,750.0,291.0,24.0,20.0
t1,122,00:00:04,751.0,294.0,24.0,20.0
t1,123,00:00:04,750.0,298.0,24.0,20.0
t1,124,00:00:04,750.0,304.0,24.0,20.0
t1,125,00:00:04,750.0,306.0,24.0,20.0
t1,126,00:00:04,751.0,308.0,24.0,20.0
t1,127,00:00:04,751.0,312.0,24.0,20.0
t1,128,00:00:04,752.0,316.0,24.0,20.0
t1,129,00:00:04,749.0,320.0,24.0,20.0
t1,130,00:00:04,748.0,323.0,24.0,20.0
t1,131,00:00:04,748.0,326.0,24.0,20.0
t1,132,00:00:04,748.0,329.0,24.0,20.0
t1,133,00:00:04,748.0,334.0,24.0,20.0
t1,134,00:00:04,748.0,337.0,24.0,20.0
t1,135,00:00:04,747.0,340.0,24.0,20.0
t1,136,00:00:04,744.0,345.0,24.0,20.0
t1,137,00:00:04,745.0,346.0,24.0,20.0
t1,138,00:00:04,744.0,346.0,24.0,20.0
t1,139,00:00:04,744.0,347.0,24.0,20.0
t1,140,00:00:04,745.0,348.0,24.0,20.0
t1,141,00:00:04,745.0,349.0,24.0,20.0
t1,142,00:00:04,745.0,349.0,24.0,20.0
t1,143,00:00:04,746.0,349.0,24.0,20.0
t1,144,00:00:04,746.0,349.0,24.0,20.0
t1,145,00:00:04,746.0,350.0,24.0,20.0
t1,146,00:00:04,746.0,351.0,24.0,20.0
t1,147,00:00:04,746.0,351.0,24.0,20.0
t1,148,00:00:04,746.0,354.0,24.0,20.0
t1,149,00:00:04,747.0,355.0,24.0,20.0
t1,150,00:00:05,747.0,356.0,24.0,20.0
t1,151,00:00:05,745.0,358.0,24.0,20.0
t1,152,00:00:05,745.0,359.0,24.0,20.0
t1,153,00:00:05,744.0,360.0,24.0,20.0
t1,154,00:00:05,742.0,364.0,24.0,20.0
t1,155,00:00:05,742.0,364.0,24.0,20.0
t1,156,00:00:05,741.0,366.0,24.0,20.0
t1,157,00:00:05,741.0,368.0,24.0,20.0
t1,158,00:00:05,740.0,370.0,24.0,20.0
t1,159,00:00:05,738.0,372.0,24.0,20.0
t1,160,00:00:05,738.0,373.0,24.0,20.0
t1,161,00:00:05,737.0,374.0,24.0,20.0
t1,162,00:00:05,735.0,376.0,24.0,20.0
t1,163,00:00:05,734.0,377.0,24.0,20.0
t1,164,00:00:05,732.0,379.0,24.0,20.0
t1,165,00:00:05,731.0,380.0,24.0,20.0
t1,166,00:00:05,730.0,381.0,24.0,20.0
t1,167,00:00:05,729.0,384.0,24.0,20.0
t1,168,00:00:05,727.0,387.0,24.0,20.0
t1,169,00:00:05,726.0,388.0,24.0,20.0
t1,170,00:00:05,725.0,390.0,24.0,20.0
t1,171,00:00:05,722.0,392.0,24.0,20.0
t1,172,00:00:05,720.0,394.0,24.0,20.0
t1,173,00:00:05,718.0,396.0,24.0,20.0
t1,174,00:00:05,717.0,397.0,24.0,20.0
t1,175,00:00:05,715.0,401.0,24.0,20.0
t1,176,00:00:05,712.0,405.0,24.0,20.0
t1,177,00:00:05,711.0,406.0,24.0,20.0
t1,178,00:00:05,708.0,408.0,24.0,20.0
t1,179,00:00:05,706.0,410.0,24.0,20.0
t1,180,00:00:06,704.0,412.0,24.0,20.0
t1,181,00:00:06,702.0,414.0,24.0,20.0
t1,182,00:00:06,699.0,418.0,24.0,20.0
t1,183,00:00:06,696.0,420.0,24.0,20.0
t1,184,00:00:06,694.0,421.0,24.0,20.0
t1,185,00:00:06,690.0,421.0,24.0,20.0
t1,186,00:00:06,687.0,423.0,24.0,20.0
t1,187,00:00:06,684.0,424.0,24.0,20.0
t1,188,00:00:06,681.0,427.0,24.0,20.0
t1,189,00:00:06,678.0,428.0,24.0,20.0
t1,190,00:00:06,673.0,430.0,24.0,20.0
t1,191,00:00:06,669.0,430.0,24.0,20.0
t1,192,00:00:06,666.0,431.0,24.0,20.0
t1,193,00:00:06,664.0,432.0,24.0,20.0
t1,194,00:00:06,662.0,433.0,24.0,20.0
t1,195,00:00:06,661.0,435.0,24.0,20.0
t1,196,00:00:06,661.0,435.0,24.0,20.0
t1,197,00:00:06,661.0,435.0,24.0,20.0
t1,198,00:00:06,661.0,435.0,24.0,20.0
t1,199,00:00:06,661.0,435.0,24.0,20.0
t1,200,00:00:06,661.0,435.0,24.0,20.0
t1,201,00:00:06,661.0,435.0,24.0,20.0
t1,202,00:00:06,661.0,436.0,24.0,20.0
t1,203,00:00:06,662.0,436.0,24.0,20.0
t1,204,00:00:06,662.0,437.0,24.0,20.0
t1,205,00:00:06,662.0,437.0,24.0,20.0
t1,206,00:00:06,662.0,437.0,24.0,20.0
t1,207,00:00:06,664.0,438.0,24.0,20.0
t1,208,00:00:06,665.0,438.0,24.0,20.0
t1,209,00:00:06,666.0,439.0,24.0,20.0
t1,210,00:00:07,667.0,440.0,24.0,20.0
t1,211,00:00:07,668.0,441.0,24.0,20.0
t1,212,00:00:07,669.0,442.0,24.0,20.0
t1,213,00:00:07,669.0,442.0,24.0,20.0
t1,214,00:00:07,669.0,441.0,24.0,20.0
t1,215,00:00:07,670.0,441.0,24.0,20.0
t1,216,00:00:07,671.0,440.0,24.0,20.0
t1,217,00:00:07,671.0,440.0,24.0,20.0
t1,218,00:00:07,671.0,440.0,24.0,20.0
t1,219,00:00:07,671.0,440.0,24.0,20.0
t1,220,00:00:07,671.0,440.0,24.0,20.0
t1,221,00:00:07,671.0,440.0,24.0,20.0
t1,222,00:00:07,671.0,440.0,24.0,20.0
t1,223,00:00:07,672.0,440.0,24.0,20.0
t1,224,00:00:07,672.0,440.0,24.0,20.0
t1,225,00:00:07,673.0,439.0,24.0,20.0
t1,226,00:00:07,674.0,438.0,24.0,20.0
t1,227,00:00:07,675.0,438.0,24.0,20.0
t1,228,00:00:07,675.0,437.0,24.0,20.0
t1,229,00:00:07,675.0,437.0,24.0,20.0
t1,230,00:00:07,675.0,437.0,24.0,20.0
t1,231,00:00:07,674.0,436.0,24.0,20.0
t1,232,00:00:07,674.0,436.0,24.0,20.0
t1,233,00:00:07,673.0,435.0,24.0,20.0
t1,234,00:00:07,672.0,435.0,24.0,20.0
t1,235,00:00:07,671.0,434.0,24.0,20.0
