label,frame,time,x,y,xoffset,yoffset
t2,160,00:00:05,494.0,459.0,26.0,21.0
t2,161,00:00:05,497.0,460.0,26.0,21.0
t2,162,00:00:05,500.0,461.0,26.0,21.0
t2,163,00:00:05,504.0,461.0,26.0,21.0
t2,164,00:00:05,507.0,462.0,26.0,21.0
t2,165,00:00:05,509.0,462.0,26.0,21.0
t2,166,00:00:05,512.0,465.0,26.0,21.0
t2,167,00:00:05,516.0,467.0,26.0,21.0
t2,168,00:00:05,520.0,467.0,26.0,21.0
t2,169,00:00:05,523.0,467.0,26.0,21.0
t2,170,00:00:05,526.0,467.0,26.0,21.0
t2,171,00:00:05,529.0,468.0,26.0,21.0
t2,172,00:00:05,531.0,470.0,26.0,21.0
t2,173,00:00:05,534.0,470.0,26.0,21.0
t2,174,00:00:05,538.0,470.0,26.0,21.0
t2,175,00:00:05,543.0,469.0,26.0,21.0
t2,176,00:00:05,546.0,470.0,26.0,21.0
t2,177,00:00:05,549.0,469.0,26.0,21.0
t2,178,00:00:05,553.0,470.0,26.0,21.0
t2,179,00:00:05,557.0,470.0,26.0,21.0
t2,180,00:00:06,560.0,467.0,26.0,21.0
t2,181,00:00:06,564.0,465.0,26.0,21.0
t2,182,00:00:06,566.0,464.0,26.0,21.0
t2,183,00:00:06,569.0,463.0,26.0,21.0
t2,184,00:00:06,572.0,463.0,26.0,21.0
t2,185,00:00:06,576.0,461.0,26.0,21.0
t2,186,00:00:06,578.0,458.0,26.0,21.0
t2,187,00:00:06,581.0,454.0,26.0,21.0
t2,188,00:00:06,584.0,452.0,26.0,21.0
t2,189,00:00:06,588.0,452.0,26.0,21.0
t2,190,00:00:06,592.0,451.0,26.0,21.0
t2,191,00:00:06,594.0,451.0,26.0,21.0
t2,192,00:00:06,598.0,448.0,26.0,21.0
t2,193,00:00:06,603.0,446.0,26.0,21.0
t2,194,00:00:06,605.0,446.0,26.0,21.0
t2,195,00:00:06,604.0,448.0,26.0,21.0
t2,196,00:00:06,604.0,448.0,26.0,21.0
t2,197,00:00:06,604.0,448.0,26.0,21.0
t2,198,00:00:06,604.0,449.0,26.0,21.0
t2,199,00:00:06,604.0,451.0,26.0,21.0
t2,200,00:00:06,605.0,452.0,26.0,21.0
t2,201,00:00:06,606.0,451.0,26.0,21.0
t2,202,00:00:06,606.0,452.0,26.0,21.0
t2,203,00:00:06,608.0,452.0,26.0,21.0
t2,204,00:00:06,610.0,453.0,26.0,21.0
t2,205,00:00:06,611.0,455.0,26.0,21.0
t2,206,00:00:06,612.0,455.0,26.0,21.0
t2,207,00:00:06,612.0,456.0,26.0,21.0
t2,208,00:00:06,612.0,456.0,26.0,21.0
t2,209,00:00:06,612.0,457.0,26.0,21.0
t2,210,00:00:07,612.0,459.0,26.0,21.0
t2,211,00:00:07,613.0,460.0,26.0,21.0
t2,212,00:00:07,613.0,459.0,26.0,21.0
t2,213,00:00:07,614.0,460.0,26.0,21.0
t2,214,00:00:07,614.0,460.0,26.0,21.0
t2,215,00:00:07,614.0,460.0,26.0,21.0
t2,216,00:00:07,614.0,460.0,26.0,21.0
t2,217,00:00:07,614.0,460.0,26.0,21.0
t2,218,00:00:07,614.0,460.0,26.0,21.0
t2,219,00:00:07,614.0,460.0,26.0,21.0
t2,220,00:00:07,615.0,460.0,26.0,21.0
t2,221,00:00:07,616.0,460.0,26.0,21.0
t2,222,00:00:07,616.0,460.0,26.0,21.0
t2,223,00:00:07,616.0,460.0,26.0,21.0
t2,224,00:00:07,616.0,460.0,26.0,21.0
t2,225,00:00:07,617.0,460.0,26.0,21.0
t2,226,00:00:07,617.0,460.0,26.0,21.0
t2,227,00:00:07,617.0,460.0,26.0,21.0
t2,228,00:00:07,617.0,460.0,26.0,21.0
t2,229,00:00:07,617.0,460.0,26.0,21.0
t2,230,00:00:07,617.0,460.0,26.0,21.0
t2,231,00:00:07,618.0,460.0,26.0,21.0
t2,232,00:00:07,618.0,460.0,26.0,21.0
t2,233,00:00:07,619.0,459.0,26.0,21.0
t2,234,00:00:07,619.0,460.0,26.0,21.0
t2,235,00:00:07,620.0,459.0,26.0,21.0
t2,236,00:00:07,621.0,459.0,26.0,21.0
t2,237,00:00:07,623.0,459.0,26.0,21.0
t2,238,00:00:07,624.0,459.0,26.0,21.0
t2,239,00:00:07,625.0,459.0,26.0,21.0
t2,240,00:00:08,625.0,459.0,26.0,21.0
t2,241,00:00:08,626.0,459.0,26.0,21.0
t2,242,00:00:08,627.0,459.0,26.0,21.0
t2,243,00:00:08,629.0,458.0,26.0,21.0
t2,244,00:00:08,630.0,457.0,26.0,21.0
t2,245,00:00:08,631.0,458.0,26.0,21.0
t2,246,00:00:08,632.0,457.0,26.0,21.0
t2,247,00:00:08,634.0,458.0,26.0,21.0
t2,248,00:00:08,637.0,457.0,26.0,21.0
t2,249,00:00:08,639.0,457.0,26.0,21.0
t2,250,00:00:08,640.0,458.0,26.0,21.0
t2,251,00:00:08,642.0,456.0,26.0,21.0
t2,252,00:00:08,645.0,454.0,26.0,21.0
t2,253,00:00:08,647.0,453.0,26.0,21.0
t2,254,00:00:08,648.0,453.0,26.0,21.0
t2,255,00:00:08,650.0,452.0,26.0,21.0
t2,256,00:00:08,652.0,451.0,26.0,21.0
t2,257,00:00:08,654.0,451.0,26.0,21.0
t2,258,00:00:08,655.0,450.0,26.0,21.0
t2,259,00:00:08,657.0,447.0,26.0,21.0
t2,260,00:00:08,658.0,446.0,26.0,21.0
t2,261,00:00:08,660.0,444.0,26.0,21.0
t2,262,00:00:08,661.0,443.0,26.0,21.0
t2,263,00:00:08,662.0,443.0,26.0,21.0
t2,264,00:00:08,663.0,442.0,26.0,21.0
t2,265,00:00:08,663.0,441.0,26.0,21.0
t2,266,00:00:08,663.0,442.0,26.0,21.0
t2,267,00:00:08,662.0,442.0,26.0,21.0
t2,268,00:00:08,663.0,442.0,26.0,21.0
t2,269,00:00:08,663.0,442.0,26.0,21.0
t2,270,00:00:09,663.0,442.0,26.0,21.0
t2,271,00:00:09,663.0,442.0,26.0,21.0
t2,272,00:00:09,663.0,442.0,26.0,21.0
t2,273,00:00:09,663.0,441.0,26.0,21.0
t2,274,00:00:09,663.0,441.0,26.0,21.0
t2,275,00:00:09,664.0,439.0,26.0,21.0
t2,276,00:00:09,665.0,437.0,26.0,21.0
t2,277,00:00:09,666.0,435.0,26.0,21.0
t2,278,00:00:09,665.0,433.0,26.0,21.0
t2,279,00:00:09,665.0,431.0,26.0,21.0
t2,280,00:00:09,665.0,428.0,26.0,21.0
t2,281,00:00:09,666.0,425.0,26.0,21.0
t2,282,00:00:09,667.0,424.0,26.0,21.0
t2,283,00:00:09,668.0,422.0,26.0,21.0
t2,284,00:00:09,670.0,420.0,26.0,21.0
t2,285,00:00:09,670.0,418.0,26.0,21.0
t2,286,00:00:09,671.0,415.0,26.0,21.0
t2,287,00:00:09,672.0,414.0,26.0,21.0
t2,288,00:00:09,674.0,411.0,26.0,21.0
t2,289,00:00:09,676.0,410.0,26.0,21.0
t2,290,00:00:09,678.0,409.0,26.0,21.0
t2,291,00:00:09,677.0,413.0,26.0,21.0
t2,292,00:00:09,677.0,415.0,26.0,21.0
t2,293,00:00:09,672.0,413.0,26.0,21.0
t2,294,00:00:09,673.0,413.0,26.0,21.0
t2,295,00:00:09,674.0,412.0,26.0,21.0
t2,296,00:00:09,676.0,410.0,26.0,21.0
t2,297,00:00:09,677.0,410.0,26.0,21.0
t2,298,00:00:09,679.0,410.0,26.0,21.0
t2,299,00:00:09,678.0,410.0,26.0,21.0
t2,300,00:00:10,679.0,408.0,26.0,21.0
t2,301,00:00:10,678.0,408.0,26.0,21.0
t2,302,00:00:10,678.0,408.0,26.0,21.0
t2,303,00:00:10,679.0,408.0,26.0,21.0
t2,304,00:00:10,680.0,407.0,26.0,21.0
t2,305,00:00:10,680.0,409.0,26.0,21.0
t2,306,00:00:10,679.0,409.0,26.0,21.0
t2,307,00:00:10,677.0,410.0,26.0,21.0
t2,308,00:00:10,678.0,409.0,26.0,21.0
t2,309,00:00:10,679.0,409.0,26.0,21.0
t2,310,00:00:10,679.0,409.0,26.0,21.0
t2,311,00:00:10,680.0,409.0,26.0,21.0
t2,312,00:00:10,680.0,409.0,26.0,21.0
t2,313,00:00:10,681.0,409.0,26.0,21.0
t2,314,00:00:10,681.0,409.0,26.0,21.0
t2,315,00:00:10,682.0,409.0,26.0,21.0
t2,316,00:00:10,679.0,410.0,26.0,21.0
t2,317,00:00:10,677.0,410.0,26.0,21.0
t2,318,00:00:10,674.0,408.0,26.0,21.0
t2,319,00:00:10,675.0,408.0,26.0,21.0
t2,320,00:00:10,674.0,409.0,26.0,21.0
t2,321,00:00:10,674.0,410.0,26.0,21.0
t2,322,00:00:10,677.0,409.0,26.0,21.0
t2,323,00:00:10,678.0,409.0,26.0,21.0
t2,324,00:00:10,677.0,409.0,26.0,21.0
t2,325,00:00:10,677.0,409.0,26.0,21.0
t2,326,00:00:10,676.0,409.0,26.0,21.0
t2,327,00:00:10,679.0,408.0,26.0,21.0
t2,328,00:00:10,680.0,407.0,26.0,21.0
t2,329,00:00:10,680.0,408.0,26.0,21.0
t2,330,00:00:11,680.0,407.0,26.0,21.0
t2,331,00:00:11,681.0,408.0,26.0,21.0
t2,332,00:00:11,680.0,407.0,26.0,21.0
t2,333,00:00:11,679.0,408.0,26.0,21.0
t2,334,00:00:11,678.0,407.0,26.0,21.0
t2,335,00:00:11,678.0,409.0,26.0,21.0
t2,336,00:00:11,680.0,409.0,26.0,21.0
t2,337,00:00:11,681.0,408.0,26.0,21.0
t2,338,00:00:11,682.0,407.0,26.0,21.0
t2,339,00:00:11,682.0,408.0,26.0,21.0
t2,340,00:00:11,682.0,407.0,26.0,21.0
t2,341,00:00:11,682.0,408.0,26.0,21.0
t2,342,00:00:11,682.0,407.0,26.0,21.0
t2,343,00:00:11,683.0,407.0,26.0,21.0
t2,344,00:00:11,683.0,407.0,26.0,21.0
t2,345,00:00:11,683.0,407.0,26.0,21.0
t2,346,00:00:11,684.0,407.0,26.0,21.0
t2,347,00:00:11,684.0,406.0,26.0,21.0
t2,348,00:00:11,684.0,405.0,26.0,21.0
t2,349,00:00:11,685.0,406.0,26.0,21.0
t2,350,00:00:11,686.0,405.0,26.0,21.0
t2,351,00:00:11,688.0,405.0,26.0,21.0
t2,352,00:00:11,689.0,404.0,26.0,21.0
t2,353,00:00:11,691.0,402.0,26.0,21.0
t2,354,00:00:11,692.0,401.0,26.0,21.0
t2,355,00:00:11,694.0,400.0,26.0,21.0
t2,356,00:00:11,696.0,398.0,26.0,21.0
t2,357,00:00:11,698.0,396.0,26.0,21.0
t2,358,00:00:11,700.0,395.0,26.0,21.0
t2,359,00:00:11,703.0,395.0,26.0,21.0
t2,360,00:00:12,706.0,393.0,26.0,21.0
t2,361,00:00:12,709.0,391.0,26.0,21.0
t2,362,00:00:12,711.0,388.0,26.0,21.0
t2,363,00:00:12,713.0,385.0,26.0,21.0
t2,364,00:00:12,715.0,383.0,26.0,21.0
t2,365,00:00:12,720.0,381.0,26.0,21.0
t2,366,00:00:12,722.0,378.0,26.0,21.0
t2,367,00:00:12,724.0,373.0,26.0,21.0
t2,368,00:00:12,726.0,371.0,26.0,21.0
t2,369,00:00:12,727.0,368.0,26.0,21.0
t2,370,00:00:12,729.0,365.0,26.0,21.0
t2,371,00:00:12,731.0,363.0,26.0,21.0
t2,372,00:00:12,733.0,360.0,26.0,21.0
t2,373,00:00:12,733.0,355.0,26.0,21.0
t2,374,00:00:12,734.0,352.0,26.0,21.0
t2,375,00:00:12,735.0,348.0,26.0,21.0
t2,376,00:00:12,736.0,346.0,26.0,21.0
t2,377,00:00:12,737.0,343.0,26.0,21.0
t2,378,00:00:12,738.0,341.0,26.0,21.0
t2,379,00:00:12,739.0,340.0,26.0,21.0
t2,380,00:00:12,738.0,337.0,26.0,21.0
t2,381,00:00:12,738.0,337.0,26.0,21.0
t2,382,00:00:12,738.0,335.0,26.0,21.0
t2,383,00:00:12,738.0,332.0,26.0,21.0
t2,384,00:00:12,739.0,330.0,26.0,21.0
t2,385,00:00:12,741.0,326.0,26.0,21.0
t2,386,00:00:12,742.0,323.0,26.0,21.0
t2,387,00:00:12,743.0,322.0,26.0,21.0
t2,388,00:00:12,743.0,319.0,26.0,21.0
t2,389,00:00:12,743.0,319.0,26.0,21.0
t2,390,00:00:13,743.0,318.0,26.0,21.0
t2,391,00:00:13,743.0,317.0,26.0,21.0
t2,392,00:00:13,743.0,316.0,26.0,21.0
t2,393,00:00:13,744.0,314.0,26.0,21.0
t2,394,00:00:13,745.0,311.0,26.0,21.0
t2,395,00:00:13,746.0,310.0,26.0,21.0
t2,396,00:00:13,746.0,306.0,26.0,21.0
t2,397,00:00:13,746.0,303.0,26.0,21.0
t2,398,00:00:13,746.0,302.0,26.0,21.0
t2,399,00:00:13,746.0,299.0,26.0,21.0
t2,400,00:00:13,747.0,296.0,26.0,21.0
t2,401,00:00:13,747.0,293.0,26.0,21.0
t2,402,00:00:13,747.0,291.0,26.0,21.0
t2,403,00:00:13,745.0,288.0,26.0,21.0
t2,404,00:00:13,744.0,284.0,26.0,21.0
t2,405,00:00:13,743.0,282.0,26.0,21.0
t2,406,00:00:13,743.0,278.0,26.0,21.0
t2,407,00:00:13,742.0,275.0,26.0,21.0
t2,408,00:00:13,740.0,274.0,26.0,21.0
t2,409,00:00:13,738.0,271.0,26.0,21.0
t2,410,00:00:13,737.0,270.0,26.0,21.0
t2,411,00:00:13,736.0,266.0,26.0,21.0
t2,412,00:00:13,736.0,263.0,26.0,21.0
t2,413,00:00:13,736.0,261.0,26.0,21.0
t2,414,00:00:13,736.0,258.0,26.0,21.0
t2,415,00:00:13,734.0,253.0,26.0,21.0
t2,416,00:00:13,734.0,252.0,26.0,21.0
t2,417,00:00:13,734.0,248.0,26.0,21.0
t2,418,00:00:13,735.0,245.0,26.0,21.0
t2,419,00:00:13,737.0,242.0,26.0,21.0
t2,420,00:00:14,739.0,238.0,26.0,21.0
t2,421,00:00:14,739.0,235.0,26.0,21.0
t2,422,00:00:14,739.0,232.0,26.0,21.0
t2,423,00:00:14,740.0,229.0,26.0,21.0
t2,424,00:00:14,742.0,226.0,26.0,21.0
t2,425,00:00:14,743.0,220.0,26.0,21.0
t2,426,00:00:14,743.0,218.0,26.0,21.0
t2,427,00:00:14,742.0,215.0,26.0,21.0
t2,428,00:00:14,742.0,212.0,26.0,21.0
t2,429,00:00:14,742.0,210.0,26.0,21.0
t2,430,00:00:14,743.0,207.0,26.0,21.0
t2,431,00:00:14,743.0,205.0,26.0,21.0
t2,432,00:00:14,744.0,202.0,26.0,21.0
t2,433,00:00:14,743.0,198.0,26.0,21.0
t2,434,00:00:14,741.0,196.0,26.0,21.0
t2,435,00:00:14,740.0,193.0,26.0,21.0
t2,436,00:00:14,739.0,191.0,26.0,21.0
t2,437,00:00:14,739.0,190.0,26.0,21.0
t2,438,00:00:14,739.0,185.0,26.0,21.0
t2,439,00:00:14,738.0,183.0,26.0,21.0
t2,440,00:00:14,738.0,181.0,26.0,21.0
t2,441,00:00:14,736.0,179.0,26.0,21.0
t2,442,00:00:14,734.0,177.0,26.0,21.0
t2,443,00:00:14,733.0,175.0,26.0,21.0
