label,frame,time,x,y,xoffset,yoffset
t3,116,00:00:03,574.0,95.0,19.0,19.0
t3,117,00:00:03,579.0,94.0,19.0,19.0
t3,118,00:00:03,581.0,94.0,19.0,19.0
t3,119,00:00:03,585.0,92.0,19.0,19.0
t3,120,00:00:04,589.0,91.0,19.0,19.0
t3,121,00:00:04,591.0,90.0,19.0,19.0
t3,122,00:00:04,596.0,90.0,19.0,19.0
t3,123,00:00:04,601.0,89.0,19.0,19.0
t3,124,00:00:04,602.0,88.0,19.0,19.0
t3,125,00:00:04,607.0,88.0,19.0,19.0
t3,126,00:00:04,610.0,87.0,19.0,19.0
t3,127,00:00:04,613.0,85.0,19.0,19.0
t3,128,00:00:04,617.0,86.0,19.0,19.0
t3,129,00:00:04,620.0,86.0,19.0,19.0
t3,130,00:00:04,624.0,85.0,19.0,19.0
t3,131,00:00:04,627.0,83.0,19.0,19.0
t3,132,00:00:04,629.0,82.0,19.0,19.0
t3,133,00:00:04,632.0,83.0,19.0,19.0
t3,134,00:00:04,636.0,83.0,19.0,19.0
t3,135,00:00:04,639.0,83.0,19.0,19.0
t3,136,00:00:04,642.0,83.0,19.0,19.0
t3,137,00:00:04,645.0,83.0,19.0,19.0
t3,138,00:00:04,647.0,82.0,19.0,19.0
t3,139,00:00:04,649.0,84.0,19.0,19.0
t3,140,00:00:04,651.0,85.0,19.0,19.0
t3,141,00:00:04,652.0,85.0,19.0,19.0
t3,142,00:00:04,653.0,86.0,19.0,19.0
t3,143,00:00:04,653.0,87.0,19.0,19.0
t3,144,00:00:04,653.0,87.0,19.0,19.0
t3,145,00:00:04,656.0,88.0,19.0,19.0
t3,146,00:00:04,659.0,90.0,19.0,19.0
t3,147,00:00:04,660.0,91.0,19.0,19.0
t3,148,00:00:04,664.0,93.0,19.0,19.0
t3,149,00:00:04,665.0,94.0,19.0,19.0
t3,150,00:00:05,665.0,96.0,19.0,19.0
t3,151,00:00:05,668.0,99.0,19.0,19.0
t3,152,00:00:05,670.0,99.0,19.0,19.0
t3,153,00:00:05,671.0,100.0,19.0,19.0
t3,154,00:00:05,674.0,104.0,19.0,19.0
t3,155,00:00:05,676.0,106.0,19.0,19.0
t3,156,00:00:05,677.0,107.0,19.0,19.0
t3,157,00:00:05,678.0,110.0,19.0,19.0
t3,158,00:00:05,681.0,112.0,19.0,19.0
t3,159,00:00:05,683.0,114.0,19.0,19.0
t3,160,00:00:05,686.0,115.0,19.0,19.0
t3,161,00:00:05,688.0,115.0,19.0,19.0
t3,162,00:00:05,690.0,117.0,19.0,19.0
t3,163,00:00:05,693.0,118.0,19.0,19.0
t3,164,00:00:05,694.0,120.0,19.0,19.0
t3,165,00:00:05,698.0,122.0,19.0,19.0
t3,166,00:00:05,699.0,124.0,19.0,19.0
t3,167,00:00:05,701.0,125.0,19.0,19.0
t3,168,00:00:05,704.0,125.0,19.0,19.0
t3,169,00:00:05,706.0,126.0,19.0,19.0
t3,170,00:00:05,709.0,130.0,19.0,19.0
t3,171,00:00:05,710.0,131.0,19.0,19.0
t3,172,00:00:05,713.0,131.0,19.0,19.0
t3,173,00:00:05,715.0,133.0,19.0,19.0
t3,174,00:00:05,717.0,134.0,19.0,19.0
t3,175,00:00:05,719.0,137.0,19.0,19.0
t3,176,00:00:05,720.0,138.0,19.0,19.0
t3,177,00:00:05,722.0,142.0,19.0,19.0
t3,178,00:00:05,724.0,144.0,19.0,19.0
t3,179,00:00:05,726.0,147.0,19.0,19.0
t3,180,00:00:06,726.0,148.0,19.0,19.0
t3,181,00:00:06,727.0,152.0,19.0,19.0
t3,182,00:00:06,727.0,154.0,19.0,19.0
t3,183,00:00:06,728.0,157.0,19.0,19.0
t3,184,00:00:06,729.0,159.0,19.0,19.0
t3,185,00:00:06,728.0,160.0,19.0,19.0
t3,186,00:00:06,729.0,163.0,19.0,19.0
t3,187,00:00:06,728.0,165.0,19.0,19.0
t3,188,00:00:06,730.0,167.0,19.0,19.0
t3,189,00:00:06,731.0,170.0,19.0,19.0
t3,190,00:00:06,730.0,173.0,19.0,19.0
t3,191,00:00:06,731.0,177.0,19.0,19.0
t3,192,00:00:06,731.0,179.0,19.0,19.0
t3,193,00:00:06,731.0,180.0,19.0,19.0
t3,194,00:00:06,731.0,181.0,19.0,19.0
t3,195,00:00:06,732.0,182.0,19.0,19.0
t3,196,00:00:06,735.0,184.0,19.0,19.0
t3,197,00:00:06,736.0,185.0,19.0,19.0
t3,198,00:00:06,740.0,186.0,19.0,19.0
t3,199,00:00:06,742.0,189.0,19.0,19.0
t3,200,00:00:06,745.0,190.0,19.0,19.0
t3,201,00:00:06,746.0,193.0,19.0,19.0
t3,202,00:00:06,748.0,193.0,19.0,19.0
t3,203,00:00:06,749.0,195.0,19.0,19.0
t3,204,00:00:06,749.0,199.0,19.0,19.0
t3,205,00:00:06,750.0,202.0,19.0,19.0
t3,206,00:00:06,752.0,206.0,19.0,19.0
t3,207,00:00:06,755.0,210.0,19.0,19.0
t3,208,00:00:06,755.0,212.0,19.0,19.0
t3,209,00:00:06,755.0,214.0,19.0,19.0
t3,210,00:00:07,754.0,218.0,19.0,19.0
t3,211,00:00:07,755.0,223.0,19.0,19.0
t3,212,00:00:07,754.0,224.0,19.0,19.0
t3,213,00:00:07,757.0,230.0,19.0,19.0
t3,214,00:00:07,756.0,234.0,19.0,19.0
t3,215,00:00:07,756.0,237.0,19.0,19.0
t3,216,00:00:07,754.0,241.0,19.0,19.0
t3,217,00:00:07,753.0,244.0,19.0,19.0
t3,218,00:00:07,752.0,249.0,19.0,19.0
t3,219,00:00:07,752.0,252.0,19.0,19.0
t3,220,00:00:07,751.0,255.0,19.0,19.0
t3,221,00:00:07,748.0,259.0,19.0,19.0
t3,222,00:00:07,748.0,264.0,19.0,19.0
t3,223,00:00:07,747.0,268.0,19.0,19.0
t3,224,00:00:07,746.0,272.0,19.0,19.0
t3,225,00:00:07,746.0,275.0,19.0,19.0
t3,226,00:00:07,745.0,277.0,19.0,19.0
t3,227,00:00:07,744.0,281.0,19.0,19.0
t3,228,00:00:07,745.0,284.0,19.0,19.0
t3,229,00:00:07,746.0,291.0,19.0,19.0
t3,230,00:00:07,747.0,294.0,19.0,19.0
t3,231,00:00:07,746.0,297.0,19.0,19.0
t3,232,00:00:07,747.0,302.0,19.0,19.0
t3,233,00:00:07,747.0,306.0,19.0,19.0
t3,234,00:00:07,746.0,309.0,19.0,19.0
t3,235,00:00:07,748.0,312.0,19.0,19.0
t3,236,00:00:07,748.0,316.0,19.0,19.0
t3,237,00:00:07,746.0,321.0,19.0,19.0
t3,238,00:00:07,747.0,324.0,19.0,19.0
t3,239,00:00:07,746.0,328.0,19.0,19.0
t3,240,00:00:08,747.0,333.0,19.0,19.0
t3,241,00:00:08,746.0,336.0,19.0,19.0
t3,242,00:00:08,745.0,340.0,19.0,19.0
t3,243,00:00:08,743.0,344.0,19.0,19.0
t3,244,00:00:08,742.0,347.0,19.0,19.0
t3,245,00:00:08,743.0,353.0,19.0,19.0
t3,246,00:00:08,741.0,355.0,19.0,19.0
t3,247,00:00:08,739.0,358.0,19.0,19.0
t3,248,00:00:08,738.0,362.0,19.0,19.0
t3,249,00:00:08,737.0,365.0,19.0,19.0
t3,250,00:00:08,736.0,368.0,19.0,19.0
t3,251,00:00:08,735.0,372.0,19.0,19.0
t3,252,00:00:08,732.0,375.0,19.0,19.0
t3,253,00:00:08,729.0,377.0,19.0,19.0
t3,254,00:00:08,727.0,380.0,19.0,19.0
t3,255,00:00:08,725.0,383.0,19.0,19.0
t3,256,00:00:08,724.0,388.0,19.0,19.0
t3,257,00:00:08,722.0,391.0,19.0,19.0
t3,258,00:00:08,720.0,392.0,19.0,19.0
t3,259,00:00:08,716.0,395.0,19.0,19.0
t3,260,00:00:08,715.0,395.0,19.0,19.0
t3,261,00:00:08,712.0,397.0,19.0,19.0
t3,262,00:00:08,711.0,399.0,19.0,19.0
t3,263,00:00:08,709.0,401.0,19.0,19.0
t3,264,00:00:08,708.0,401.0,19.0,19.0
t3,265,00:00:08,709.0,401.0,19.0,19.0
t3,266,00:00:08,708.0,401.0,19.0,19.0
t3,267,00:00:08,708.0,401.0,19.0,19.0
t3,268,00:00:08,708.0,401.0,19.0,19.0
t3,269,00:00:08,708.0,401.0,19.0,19.0
t3,270,00:00:09,708.0,401.0,19.0,19.0
t3,271,00:00:09,708.0,401.0,19.0,19.0
t3,272,00:00:09,708.0,401.0,19.0,19.0
t3,273,00:00:09,708.0,401.0,19.0,19.0
t3,274,00:00:09,709.0,400.0,19.0,19.0
t3,275,00:00:09,708.0,401.0,19.0,19.0
t3,276,00:00:09,709.0,400.0,19.0,19.0
t3,277,00:00:09,708.0,402.0,19.0,19.0
t3,278,00:00:09,709.0,403.0,19.0,19.0
t3,279,00:00:09,709.0,403.0,19.0,19.0
t3,280,00:00:09,709.0,404.0,19.0,19.0
t3,281,00:00:09,709.0,406.0,19.0,19.0
t3,282,00:00:09,709.0,407.0,19.0,19.0
t3,283,00:00:09,708.0,407.0,19.0,19.0
t3,284,00:00:09,709.0,408.0,19.0,19.0
t3,285,00:00:09,708.0,410.0,19.0,19.0
t3,286,00:00:09,709.0,411.0,19.0,19.0
t3,287,00:00:09,707.0,411.0,19.0,19.0
t3,288,00:00:09,707.0,411.0,19.0,19.0
t3,289,00:00:09,707.0,411.0,19.0,19.0
t3,290,00:00:09,707.0,411.0,19.0,19.0
t3,291,00:00:09,707.0,411.0,19.0,19.0
t3,292,00:00:09,707.0,411.0,19.0,19.0
t3,293,00:00:09,707.0,411.0,19.0,19.0
t3,294,00:00:09,707.0,411.0,19.0,19.0
t3,295,00:00:09,707.0,411.0,19.0,19.0
t3,296,00:00:09,708.0,411.0,19.0,19.0
t3,297,00:00:09,709.0,411.0,19.0,19.0
t3,298,00:00:09,708.0,412.0,19.0,19.0
t3,299,00:00:09,708.0,414.0,19.0,19.0
t3,300,00:00:10,706.0,416.0,19.0,19.0
t3,301,00:00:10,703.0,419.0,19.0,19.0
t3,302,00:00:10,701.0,419.0,19.0,19.0
t3,303,00:00:10,699.0,420.0,19.0,19.0
t3,304,00:00:10,697.0,422.0,19.0,19.0
t3,305,00:00:10,695.0,422.0,19.0,19.0
t3,306,00:00:10,692.0,423.0,19.0,19.0
t3,307,00:00:10,688.0,423.0,19.0,19.0
t3,308,00:00:10,685.0,424.0,19.0,19.0
t3,309,00:00:10,680.0,428.0,19.0,19.0
t3,310,00:00:10,678.0,429.0,19.0,19.0
t3,311,00:00:10,674.0,429.0,19.0,19.0
t3,312,00:00:10,669.0,432.0,19.0,19.0
t3,313,00:00:10,667.0,433.0,19.0,19.0
t3,314,00:00:10,663.0,436.0,19.0,19.0
t3,315,00:00:10,659.0,439.0,19.0,19.0
t3,316,00:00:10,656.0,439.0,19.0,19.0
t3,317,00:00:10,650.0,440.0,19.0,19.0
t3,318,00:00:10,648.0,442.0,19.0,19.0
t3,319,00:00:10,641.0,445.0,19.0,19.0
t3,320,00:00:10,636.0,445.0,19.0,19.0
t3,321,00:00:10,631.0,445.0,19.0,19.0
t3,322,00:00:10,625.0,446.0,19.0,19.0
t3,323,00:00:10,622.0,447.0,19.0,19.0
t3,324,00:00:10,617.0,448.0,19.0,19.0
t3,325,00:00:10,613.0,448.0,19.0,19.0
t3,326,00:00:10,608.0,447.0,19.0,19.0
t3,327,00:00:10,603.0,446.0,19.0,19.0
t3,328,00:00:10,598.0,448.0,19.0,19.0
t3,329,00:00:10,594.0,448.0,19.0,19.0
t3,330,00:00:11,592.0,448.0,19.0,19.0
t3,331,00:00:11,587.0,448.0,19.0,19.0
t3,332,00:00:11,583.0,449.0,19.0,19.0
t3,333,00:00:11,579.0,450.0,19.0,19.0
t3,334,00:00:11,575.0,454.0,19.0,19.0
t3,335,00:00:11,573.0,456.0,19.0,19.0
t3,336,00:00:11,569.0,457.0,19.0,19.0
t3,337,00:00:11,568.0,458.0,19.0,19.0
t3,338,00:00:11,566.0,460.0,19.0,19.0
t3,339,00:00:11,564.0,465.0,19.0,19.0
t3,340,00:00:11,562.0,465.0,19.0,19.0
t3,341,00:00:11,559.0,466.0,19.0,19.0
t3,342,00:00:11,552.0,468.0,19.0,19.0
t3,343,00:00:11,550.0,470.0,19.0,19.0
t3,344,00:00:11,547.0,471.0,19.0,19.0
t3,345,00:00:11,541.0,474.0,19.0,19.0
t3,346,00:00:11,538.0,475.0,19.0,19.0
t3,347,00:00:11,534.0,473.0,19.0,19.0
t3,348,00:00:11,530.0,474.0,19.0,19.0
t3,349,00:00:11,527.0,475.0,19.0,19.0
t3,350,00:00:11,519.0,477.0,19.0,19.0
t3,351,00:00:11,516.0,476.0,19.0,19.0
t3,352,00:00:11,511.0,474.0,19.0,19.0
t3,353,00:00:11,505.0,474.0,19.0,19.0
t3,354,00:00:11,502.0,474.0,19.0,19.0
t3,355,00:00:11,496.0,473.0,19.0,19.0
t3,356,00:00:11,493.0,470.0,19.0,19.0
t3,357,00:00:11,487.0,468.0,19.0,19.0
t3,358,00:00:11,482.0,467.0,19.0,19.0
t3,359,00:00:11,482.0,465.0,19.0,19.0
t3,360,00:00:12,476.0,465.0,19.0,19.0
t3,361,00:00:12,471.0,463.0,19.0,19.0
t3,362,00:00:12,468.0,461.0,19.0,19.0
t3,363,00:00:12,465.0,457.0,19.0,19.0
t3,364,00:00:12,462.0,456.0,19.0,19.0
t3,365,00:00:12,460.0,455.0,19.0,19.0
t3,366,00:00:12,455.0,452.0,19.0,19.0
t3,367,00:00:12,452.0,450.0,19.0,19.0
t3,368,00:00:12,451.0,446.0,19.0,19.0
t3,369,00:00:12,447.0,443.0,19.0,19.0
t3,370,00:00:12,445.0,440.0,19.0,19.0
t3,371,00:00:12,440.0,438.0,19.0,19.0
t3,372,00:00:12,438.0,435.0,19.0,19.0
t3,373,00:00:12,437.0,432.0,19.0,19.0
t3,374,00:00:12,434.0,429.0,19.0,19.0
t3,375,00:00:12,432.0,426.0,19.0,19.0
t3,376,00:00:12,429.0,424.0,19.0,19.0
t3,377,00:00:12,424.0,421.0,19.0,19.0
t3,378,00:00:12,424.0,419.0,19.0,19.0
t3,379,00:00:12,423.0,416.0,19.0,19.0
t3,380,00:00:12,421.0,416.0,19.0,19.0
t3,381,00:00:12,420.0,415.0,19.0,19.0
t3,382,00:00:12,420.0,412.0,19.0,19.0
t3,383,00:00:12,419.0,412.0,19.0,19.0
t3,384,00:00:12,417.0,411.0,19.0,19.0
t3,385,00:00:12,417.0,410.0,19.0,19.0
t3,386,00:00:12,416.0,410.0,19.0,19.0
t3,387,00:00:12,417.0,410.0,19.0,19.0
t3,388,00:00:12,416.0,410.0,19.0,19.0
t3,389,00:00:12,417.0,410.0,19.0,19.0
t3,390,00:00:13,416.0,410.0,19.0,19.0
t3,391,00:00:13,417.0,410.0,19.0,19.0
t3,392,00:00:13,416.0,410.0,19.0,19.0
t3,393,00:00:13,416.0,409.0,19.0,19.0
t3,394,00:00:13,416.0,408.0,19.0,19.0
t3,395,00:00:13,414.0,407.0,19.0,19.0
t3,396,00:00:13,412.0,405.0,19.0,19.0
t3,397,00:00:13,411.0,405.0,19.0,19.0
t3,398,00:00:13,409.0,404.0,19.0,19.0
t3,399,00:00:13,407.0,405.0,19.0,19.0
t3,400,00:00:13,406.0,404.0,19.0,19.0
t3,401,00:00:13,407.0,405.0,19.0,19.0
t3,402,00:00:13,406.0,405.0,19.0,19.0
t3,403,00:00:13,407.0,405.0,19.0,19.0
t3,404,00:00:13,405.0,405.0,19.0,19.0
t3,405,00:00:13,405.0,405.0,19.0,19.0
t3,406,00:00:13,404.0,405.0,19.0,19.0
t3,407,00:00:13,405.0,405.0,19.0,19.0
t3,408,00:00:13,404.0,405.0,19.0,19.0
t3,409,00:00:13,404.0,405.0,19.0,19.0
t3,410,00:00:13,404.0,405.0,19.0,19.0
t3,411,00:00:13,404.0,405.0,19.0,19.0
t3,412,00:00:13,404.0,405.0,19.0,19.0
t3,413,00:00:13,404.0,405.0,19.0,19.0
t3,414,00:00:13,404.0,405.0,19.0,19.0
t3,415,00:00:13,404.0,404.0,19.0,19.0
t3,416,00:00:13,402.0,404.0,19.0,19.0
t3,417,00:00:13,401.0,403.0,19.0,19.0
t3,418,00:00:13,398.0,401.0,19.0,19.0
t3,419,00:00:13,398.0,399.0,19.0,19.0
t3,420,00:00:14,398.0,397.0,19.0,19.0
t3,421,00:00:14,397.0,394.0,19.0,19.0
t3,422,00:00:14,396.0,392.0,19.0,19.0
t3,423,00:00:14,396.0,390.0,19.0,19.0
t3,424,00:00:14,395.0,387.0,19.0,19.0
t3,425,00:00:14,393.0,383.0,19.0,19.0
t3,426,00:00:14,393.0,381.0,19.0,19.0
t3,427,00:00:14,392.0,379.0,19.0,19.0
t3,428,00:00:14,393.0,377.0,19.0,19.0
t3,429,00:00:14,392.0,374.0,19.0,19.0
t3,430,00:00:14,393.0,374.0,19.0,19.0
t3,431,00:00:14,392.0,371.0,19.0,19.0
t3,432,00:00:14,392.0,368.0,19.0,19.0
t3,433,00:00:14,392.0,367.0,19.0,19.0
t3,434,00:00:14,391.0,364.0,19.0,19.0
t3,435,00:00:14,391.0,362.0,19.0,19.0
t3,436,00:00:14,391.0,361.0,19.0,19.0
t3,437,00:00:14,391.0,359.0,19.0,19.0
t3,438,00:00:14,390.0,357.0,19.0,19.0
t3,439,00:00:14,391.0,355.0,19.0,19.0
t3,440,00:00:14,390.0,353.0,19.0,19.0
t3,441,00:00:14,390.0,351.0,19.0,19.0
t3,442,00:00:14,390.0,349.0,19.0,19.0
t3,443,00:00:14,390.0,348.0,19.0,19.0
