,frame,label,time,x,xoffset,y,yoffset
78,79,t2,00:00:02,347.0,14.0,276.0,20.0
79,80,t2,00:00:02,346.0,14.0,278.0,20.0
80,81,t2,00:00:02,346.0,14.0,279.0,20.0
81,82,t2,00:00:02,347.0,14.0,282.0,20.0
82,83,t2,00:00:02,347.0,14.0,286.0,20.0
83,84,t2,00:00:02,348.0,14.0,288.0,20.0
84,85,t2,00:00:02,348.0,14.0,290.0,20.0
85,86,t2,00:00:02,348.0,14.0,293.0,20.0
86,87,t2,00:00:02,349.0,14.0,297.0,20.0
87,88,t2,00:00:02,351.0,14.0,301.0,20.0
88,89,t2,00:00:02,352.0,14.0,305.0,20.0
89,90,t2,00:00:03,353.0,14.0,308.0,20.0
90,91,t2,00:00:03,354.0,14.0,311.0,20.0
91,92,t2,00:00:03,354.0,14.0,314.0,20.0
92,93,t2,00:00:03,355.0,14.0,319.0,20.0
93,94,t2,00:00:03,357.0,14.0,323.0,20.0
94,95,t2,00:00:03,359.0,14.0,327.0,20.0
95,96,t2,00:00:03,360.0,14.0,329.0,20.0
96,97,t2,00:00:03,360.0,14.0,333.0,20.0
97,98,t2,00:00:03,361.0,14.0,337.0,20.0
98,99,t2,00:00:03,361.0,14.0,339.0,20.0
99,100,t2,00:00:03,363.0,14.0,340.0,20.0
100,101,t2,00:00:03,365.0,14.0,344.0,20.0
101,102,t2,00:00:03,366.0,14.0,347.0,20.0
102,103,t2,00:00:03,366.0,14.0,350.0,20.0
103,104,t2,00:00:03,366.0,14.0,354.0,20.0
104,105,t2,00:00:03,366.0,14.0,356.0,20.0
105,106,t2,00:00:03,368.0,14.0,360.0,20.0
106,107,t2,00:00:03,370.0,14.0,362.0,20.0
107,108,t2,00:00:03,370.0,14.0,364.0,20.0
108,109,t2,00:00:03,371.0,14.0,369.0,20.0
109,110,t2,00:00:03,372.0,14.0,372.0,20.0
110,111,t2,00:00:03,374.0,14.0,374.0,20.0
111,112,t2,00:00:03,377.0,14.0,378.0,20.0
112,113,t2,00:00:03,379.0,14.0,380.0,20.0
113,114,t2,00:00:03,379.0,14.0,384.0,20.0
114,115,t2,00:00:03,381.0,14.0,386.0,20.0
115,116,t2,00:00:03,383.0,14.0,388.0,20.0
116,117,t2,00:00:03,386.0,14.0,390.0,20.0
117,118,t2,00:00:03,388.0,14.0,392.0,20.0
118,119,t2,00:00:03,391.0,14.0,394.0,20.0
119,120,t2,00:00:04,393.0,14.0,395.0,20.0
120,121,t2,00:00:04,394.0,14.0,398.0,20.0
121,122,t2,00:00:04,397.0,14.0,401.0,20.0
122,123,t2,00:00:04,400.0,14.0,403.0,20.0
123,124,t2,00:00:04,404.0,14.0,404.0,20.0
124,125,t2,00:00:04,407.0,14.0,406.0,20.0
125,126,t2,00:00:04,409.0,14.0,407.0,20.0
126,127,t2,00:00:04,411.0,14.0,410.0,20.0
127,128,t2,00:00:04,414.0,14.0,414.0,20.0
128,129,t2,00:00:04,416.0,14.0,416.0,20.0
129,130,t2,00:00:04,420.0,14.0,417.0,20.0
130,131,t2,00:00:04,423.0,14.0,419.0,20.0
131,132,t2,00:00:04,426.0,14.0,421.0,20.0
132,133,t2,00:00:04,427.0,14.0,425.0,20.0
133,134,t2,00:00:04,429.0,14.0,428.0,20.0
134,135,t2,00:00:04,432.0,14.0,431.0,20.0
135,136,t2,00:00:04,434.0,14.0,432.0,20.0
136,137,t2,00:00:04,436.0,14.0,434.0,20.0
137,138,t2,00:00:04,437.0,14.0,434.0,20.0
138,139,t2,00:00:04,440.0,14.0,436.0,20.0
139,140,t2,00:00:04,442.0,14.0,441.0,20.0
140,141,t2,00:00:04,444.0,14.0,442.0,20.0
141,142,t2,00:00:04,447.0,14.0,446.0,20.0
142,143,t2,00:00:04,452.0,14.0,447.0,20.0
143,144,t2,00:00:04,454.0,14.0,448.0,20.0
144,145,t2,00:00:04,457.0,14.0,450.0,20.0
145,146,t2,00:00:04,461.0,14.0,453.0,20.0
146,147,t2,00:00:04,463.0,14.0,453.0,20.0
147,148,t2,00:00:04,467.0,14.0,454.0,20.0
148,149,t2,00:00:04,469.0,14.0,454.0,20.0
149,150,t2,00:00:05,471.0,14.0,454.0,20.0
150,151,t2,00:00:05,477.0,14.0,455.0,20.0
151,152,t2,00:00:05,479.0,14.0,456.0,20.0
152,153,t2,00:00:05,480.0,14.0,457.0,20.0
153,154,t2,00:00:05,484.0,14.0,458.0,20.0
154,155,t2,00:00:05,485.0,14.0,458.0,20.0
155,156,t2,00:00:05,487.0,14.0,457.0,20.0
156,157,t2,00:00:05,491.0,14.0,457.0,20.0
157,158,t2,00:00:05,495.0,14.0,457.0,20.0
158,159,t2,00:00:05,496.0,14.0,457.0,20.0
159,160,t2,00:00:05,499.0,14.0,459.0,20.0
160,161,t2,00:00:05,502.0,14.0,460.0,20.0
161,162,t2,00:00:05,504.0,14.0,461.0,20.0
162,163,t2,00:00:05,509.0,14.0,461.0,20.0
163,164,t2,00:00:05,512.0,14.0,462.0,20.0
164,165,t2,00:00:05,514.0,14.0,462.0,20.0
165,166,t2,00:00:05,517.0,14.0,465.0,20.0
166,167,t2,00:00:05,521.0,14.0,466.0,20.0
167,168,t2,00:00:05,524.0,14.0,466.0,20.0
168,169,t2,00:00:05,528.0,14.0,466.0,20.0
169,170,t2,00:00:05,530.0,14.0,467.0,20.0
170,171,t2,00:00:05,533.0,14.0,468.0,20.0
171,172,t2,00:00:05,536.0,14.0,470.0,20.0
172,173,t2,00:00:05,538.0,14.0,471.0,20.0
173,174,t2,00:00:05,542.0,14.0,471.0,20.0
174,175,t2,00:00:05,547.0,14.0,470.0,20.0
175,176,t2,00:00:05,550.0,14.0,470.0,20.0
176,177,t2,00:00:05,553.0,14.0,470.0,20.0
177,178,t2,00:00:05,558.0,14.0,470.0,20.0
178,179,t2,00:00:05,562.0,14.0,471.0,20.0
179,180,t2,00:00:06,564.0,14.0,468.0,20.0
180,181,t2,00:00:06,568.0,14.0,465.0,20.0
181,182,t2,00:00:06,571.0,14.0,464.0,20.0
182,183,t2,00:00:06,574.0,14.0,464.0,20.0
183,184,t2,00:00:06,576.0,14.0,463.0,20.0
184,185,t2,00:00:06,581.0,14.0,462.0,20.0
185,186,t2,00:00:06,582.0,14.0,458.0,20.0
186,187,t2,00:00:06,585.0,14.0,455.0,20.0
187,188,t2,00:00:06,588.0,14.0,453.0,20.0
188,189,t2,00:00:06,592.0,14.0,453.0,20.0
189,190,t2,00:00:06,596.0,14.0,452.0,20.0
190,191,t2,00:00:06,599.0,14.0,451.0,20.0
191,192,t2,00:00:06,603.0,14.0,448.0,20.0
192,193,t2,00:00:06,607.0,14.0,446.0,20.0
193,194,t2,00:00:06,609.0,14.0,447.0,20.0
194,195,t2,00:00:06,609.0,14.0,448.0,20.0
195,196,t2,00:00:06,609.0,14.0,448.0,20.0
196,197,t2,00:00:06,609.0,14.0,449.0,20.0
197,198,t2,00:00:06,609.0,14.0,450.0,20.0
198,199,t2,00:00:06,609.0,14.0,451.0,20.0
199,200,t2,00:00:06,609.0,14.0,451.0,20.0
200,201,t2,00:00:06,610.0,14.0,452.0,20.0
201,202,t2,00:00:06,611.0,14.0,452.0,20.0
202,203,t2,00:00:06,613.0,14.0,453.0,20.0
203,204,t2,00:00:06,615.0,14.0,454.0,20.0
204,205,t2,00:00:06,616.0,14.0,455.0,20.0
205,206,t2,00:00:06,616.0,14.0,455.0,20.0
206,207,t2,00:00:06,617.0,14.0,456.0,20.0
207,208,t2,00:00:06,617.0,14.0,457.0,20.0
208,209,t2,00:00:06,617.0,14.0,458.0,20.0
209,210,t2,00:00:07,617.0,14.0,459.0,20.0
210,211,t2,00:00:07,617.0,14.0,460.0,20.0
211,212,t2,00:00:07,618.0,14.0,460.0,20.0
212,213,t2,00:00:07,619.0,14.0,461.0,20.0
213,214,t2,00:00:07,619.0,14.0,461.0,20.0
214,215,t2,00:00:07,619.0,14.0,461.0,20.0
215,216,t2,00:00:07,619.0,14.0,461.0,20.0
216,217,t2,00:00:07,619.0,14.0,461.0,20.0
217,218,t2,00:00:07,619.0,14.0,461.0,20.0
218,219,t2,00:00:07,619.0,14.0,461.0,20.0
219,220,t2,00:00:07,620.0,14.0,461.0,20.0
220,221,t2,00:00:07,620.0,14.0,461.0,20.0
221,222,t2,00:00:07,621.0,14.0,461.0,20.0
222,223,t2,00:00:07,621.0,14.0,461.0,20.0
223,224,t2,00:00:07,621.0,14.0,461.0,20.0
224,225,t2,00:00:07,622.0,14.0,461.0,20.0
225,226,t2,00:00:07,622.0,14.0,461.0,20.0
226,227,t2,00:00:07,622.0,14.0,461.0,20.0
227,228,t2,00:00:07,622.0,14.0,461.0,20.0
228,229,t2,00:00:07,622.0,14.0,461.0,20.0
229,230,t2,00:00:07,622.0,14.0,461.0,20.0
230,231,t2,00:00:07,623.0,14.0,461.0,20.0
231,232,t2,00:00:07,623.0,14.0,461.0,20.0
232,233,t2,00:00:07,623.0,14.0,461.0,20.0
233,234,t2,00:00:07,624.0,14.0,460.0,20.0
234,235,t2,00:00:07,625.0,14.0,459.0,20.0
235,236,t2,00:00:07,626.0,14.0,459.0,20.0
236,237,t2,00:00:07,628.0,14.0,459.0,20.0
237,238,t2,00:00:07,629.0,14.0,459.0,20.0
238,239,t2,00:00:07,630.0,14.0,459.0,20.0
239,240,t2,00:00:08,630.0,14.0,459.0,20.0
240,241,t2,00:00:08,631.0,14.0,459.0,20.0
241,242,t2,00:00:08,632.0,14.0,459.0,20.0
242,243,t2,00:00:08,634.0,14.0,458.0,20.0
243,244,t2,00:00:08,635.0,14.0,458.0,20.0
244,245,t2,00:00:08,636.0,14.0,458.0,20.0
245,246,t2,00:00:08,637.0,14.0,458.0,20.0
246,247,t2,00:00:08,639.0,14.0,458.0,20.0
247,248,t2,00:00:08,642.0,14.0,458.0,20.0
248,249,t2,00:00:08,643.0,14.0,458.0,20.0
249,250,t2,00:00:08,645.0,14.0,458.0,20.0
250,251,t2,00:00:08,647.0,14.0,457.0,20.0
251,252,t2,00:00:08,650.0,14.0,456.0,20.0
252,253,t2,00:00:08,652.0,14.0,454.0,20.0
253,254,t2,00:00:08,652.0,14.0,454.0,20.0
254,255,t2,00:00:08,655.0,14.0,453.0,20.0
255,256,t2,00:00:08,657.0,14.0,452.0,20.0
256,257,t2,00:00:08,659.0,14.0,451.0,20.0
257,258,t2,00:00:08,660.0,14.0,450.0,20.0
258,259,t2,00:00:08,662.0,14.0,448.0,20.0
259,260,t2,00:00:08,663.0,14.0,447.0,20.0
260,261,t2,00:00:08,665.0,14.0,445.0,20.0
261,262,t2,00:00:08,666.0,14.0,444.0,20.0
262,263,t2,00:00:08,667.0,14.0,443.0,20.0
263,264,t2,00:00:08,668.0,14.0,443.0,20.0
264,265,t2,00:00:08,668.0,14.0,443.0,20.0
265,266,t2,00:00:08,668.0,14.0,443.0,20.0
266,267,t2,00:00:08,667.0,14.0,443.0,20.0
267,268,t2,00:00:08,668.0,14.0,443.0,20.0
268,269,t2,00:00:08,668.0,14.0,443.0,20.0
269,270,t2,00:00:09,668.0,14.0,443.0,20.0
270,271,t2,00:00:09,668.0,14.0,443.0,20.0
271,272,t2,00:00:09,668.0,14.0,443.0,20.0
272,273,t2,00:00:09,668.0,14.0,442.0,20.0
273,274,t2,00:00:09,668.0,14.0,441.0,20.0
274,275,t2,00:00:09,669.0,14.0,440.0,20.0
275,276,t2,00:00:09,670.0,14.0,438.0,20.0
276,277,t2,00:00:09,671.0,14.0,436.0,20.0
277,278,t2,00:00:09,671.0,14.0,434.0,20.0
278,279,t2,00:00:09,671.0,14.0,432.0,20.0
279,280,t2,00:00:09,671.0,14.0,429.0,20.0
280,281,t2,00:00:09,671.0,14.0,427.0,20.0
281,282,t2,00:00:09,672.0,14.0,425.0,20.0
282,283,t2,00:00:09,673.0,14.0,423.0,20.0
283,284,t2,00:00:09,675.0,14.0,421.0,20.0
284,285,t2,00:00:09,675.0,14.0,419.0,20.0
285,286,t2,00:00:09,676.0,14.0,416.0,20.0
286,287,t2,00:00:09,677.0,14.0,414.0,20.0
287,288,t2,00:00:09,679.0,14.0,412.0,20.0
288,289,t2,00:00:09,681.0,14.0,410.0,20.0
289,290,t2,00:00:09,683.0,14.0,410.0,20.0
290,291,t2,00:00:09,682.0,14.0,413.0,20.0
291,292,t2,00:00:09,682.0,14.0,416.0,20.0
292,293,t2,00:00:09,677.0,14.0,413.0,20.0
293,294,t2,00:00:09,678.0,14.0,413.0,20.0
294,295,t2,00:00:09,679.0,14.0,412.0,20.0
295,296,t2,00:00:09,681.0,14.0,411.0,20.0
296,297,t2,00:00:09,682.0,14.0,411.0,20.0
297,298,t2,00:00:09,684.0,14.0,411.0,20.0
298,299,t2,00:00:09,683.0,14.0,411.0,20.0
299,300,t2,00:00:10,684.0,14.0,409.0,20.0
300,301,t2,00:00:10,683.0,14.0,409.0,20.0
301,302,t2,00:00:10,683.0,14.0,408.0,20.0
302,303,t2,00:00:10,684.0,14.0,409.0,20.0
303,304,t2,00:00:10,685.0,14.0,408.0,20.0
304,305,t2,00:00:10,685.0,14.0,409.0,20.0
305,306,t2,00:00:10,684.0,14.0,409.0,20.0
306,307,t2,00:00:10,682.0,14.0,410.0,20.0
307,308,t2,00:00:10,683.0,14.0,410.0,20.0
308,309,t2,00:00:10,684.0,14.0,409.0,20.0
309,310,t2,00:00:10,684.0,14.0,409.0,20.0
310,311,t2,00:00:10,685.0,14.0,409.0,20.0
311,312,t2,00:00:10,685.0,14.0,409.0,20.0
312,313,t2,00:00:10,686.0,14.0,409.0,20.0
313,314,t2,00:00:10,686.0,14.0,409.0,20.0
314,315,t2,00:00:10,687.0,14.0,408.0,20.0
315,316,t2,00:00:10,684.0,14.0,410.0,20.0
316,317,t2,00:00:10,682.0,14.0,411.0,20.0
317,318,t2,00:00:10,679.0,14.0,409.0,20.0
318,319,t2,00:00:10,680.0,14.0,409.0,20.0
319,320,t2,00:00:10,679.0,14.0,409.0,20.0
320,321,t2,00:00:10,679.0,14.0,410.0,20.0
321,322,t2,00:00:10,682.0,14.0,409.0,20.0
322,323,t2,00:00:10,682.0,14.0,409.0,20.0
323,324,t2,00:00:10,682.0,14.0,408.0,20.0
324,325,t2,00:00:10,682.0,14.0,409.0,20.0
325,326,t2,00:00:10,681.0,14.0,409.0,20.0
326,327,t2,00:00:10,684.0,14.0,408.0,20.0
327,328,t2,00:00:10,684.0,14.0,408.0,20.0
328,329,t2,00:00:10,685.0,14.0,408.0,20.0
329,330,t2,00:00:11,685.0,14.0,408.0,20.0
330,331,t2,00:00:11,686.0,14.0,407.0,20.0
331,332,t2,00:00:11,685.0,14.0,407.0,20.0
332,333,t2,00:00:11,684.0,14.0,408.0,20.0
333,334,t2,00:00:11,683.0,14.0,408.0,20.0
334,335,t2,00:00:11,683.0,14.0,409.0,20.0
335,336,t2,00:00:11,685.0,14.0,409.0,20.0
336,337,t2,00:00:11,686.0,14.0,408.0,20.0
337,338,t2,00:00:11,686.0,14.0,408.0,20.0
338,339,t2,00:00:11,687.0,14.0,408.0,20.0
339,340,t2,00:00:11,687.0,14.0,408.0,20.0
340,341,t2,00:00:11,687.0,14.0,408.0,20.0
341,342,t2,00:00:11,687.0,14.0,408.0,20.0
342,343,t2,00:00:11,687.0,14.0,408.0,20.0
343,344,t2,00:00:11,688.0,14.0,407.0,20.0
344,345,t2,00:00:11,688.0,14.0,407.0,20.0
345,346,t2,00:00:11,688.0,14.0,407.0,20.0
346,347,t2,00:00:11,689.0,14.0,406.0,20.0
347,348,t2,00:00:11,689.0,14.0,406.0,20.0
348,349,t2,00:00:11,690.0,14.0,406.0,20.0
349,350,t2,00:00:11,690.0,14.0,406.0,20.0
350,351,t2,00:00:11,692.0,14.0,405.0,20.0
351,352,t2,00:00:11,694.0,14.0,404.0,20.0
352,353,t2,00:00:11,696.0,14.0,403.0,20.0
353,354,t2,00:00:11,697.0,14.0,402.0,20.0
354,355,t2,00:00:11,698.0,14.0,401.0,20.0
355,356,t2,00:00:11,701.0,14.0,399.0,20.0
356,357,t2,00:00:11,703.0,14.0,397.0,20.0
357,358,t2,00:00:11,705.0,14.0,396.0,20.0
358,359,t2,00:00:11,708.0,14.0,395.0,20.0
359,360,t2,00:00:12,711.0,14.0,393.0,20.0
360,361,t2,00:00:12,714.0,14.0,392.0,20.0
361,362,t2,00:00:12,716.0,14.0,388.0,20.0
362,363,t2,00:00:12,718.0,14.0,386.0,20.0
363,364,t2,00:00:12,720.0,14.0,384.0,20.0
364,365,t2,00:00:12,724.0,14.0,381.0,20.0
365,366,t2,00:00:12,727.0,14.0,378.0,20.0
366,367,t2,00:00:12,729.0,14.0,374.0,20.0
367,368,t2,00:00:12,731.0,14.0,372.0,20.0
368,369,t2,00:00:12,732.0,14.0,369.0,20.0
369,370,t2,00:00:12,734.0,14.0,366.0,20.0
370,371,t2,00:00:12,736.0,14.0,363.0,20.0
371,372,t2,00:00:12,738.0,14.0,361.0,20.0
372,373,t2,00:00:12,738.0,14.0,357.0,20.0
373,374,t2,00:00:12,739.0,14.0,353.0,20.0
374,375,t2,00:00:12,740.0,14.0,349.0,20.0
375,376,t2,00:00:12,741.0,14.0,347.0,20.0
376,377,t2,00:00:12,742.0,14.0,345.0,20.0
377,378,t2,00:00:12,743.0,14.0,342.0,20.0
378,379,t2,00:00:12,744.0,14.0,341.0,20.0
379,380,t2,00:00:12,743.0,14.0,339.0,20.0
380,381,t2,00:00:12,743.0,14.0,338.0,20.0
381,382,t2,00:00:12,744.0,14.0,336.0,20.0
382,383,t2,00:00:12,744.0,14.0,333.0,20.0
383,384,t2,00:00:12,744.0,14.0,332.0,20.0
384,385,t2,00:00:12,746.0,14.0,328.0,20.0
385,386,t2,00:00:12,747.0,14.0,325.0,20.0
386,387,t2,00:00:12,748.0,14.0,323.0,20.0
387,388,t2,00:00:12,748.0,14.0,321.0,20.0
388,389,t2,00:00:12,748.0,14.0,319.0,20.0
389,390,t2,00:00:13,748.0,14.0,319.0,20.0
390,391,t2,00:00:13,748.0,14.0,318.0,20.0
391,392,t2,00:00:13,748.0,14.0,317.0,20.0
392,393,t2,00:00:13,749.0,14.0,315.0,20.0
393,394,t2,00:00:13,750.0,14.0,313.0,20.0
394,395,t2,00:00:13,751.0,14.0,311.0,20.0
395,396,t2,00:00:13,751.0,14.0,308.0,20.0
396,397,t2,00:00:13,751.0,14.0,305.0,20.0
397,398,t2,00:00:13,751.0,14.0,302.0,20.0
398,399,t2,00:00:13,751.0,14.0,300.0,20.0
399,400,t2,00:00:13,752.0,14.0,297.0,20.0
400,401,t2,00:00:13,752.0,14.0,294.0,20.0
401,402,t2,00:00:13,752.0,14.0,291.0,20.0
402,403,t2,00:00:13,750.0,14.0,288.0,20.0
403,404,t2,00:00:13,750.0,14.0,286.0,20.0
404,405,t2,00:00:13,749.0,14.0,283.0,20.0
405,406,t2,00:00:13,748.0,14.0,279.0,20.0
406,407,t2,00:00:13,747.0,14.0,276.0,20.0
407,408,t2,00:00:13,746.0,14.0,274.0,20.0
408,409,t2,00:00:13,744.0,14.0,272.0,20.0
409,410,t2,00:00:13,743.0,14.0,270.0,20.0
410,411,t2,00:00:13,742.0,14.0,268.0,20.0
411,412,t2,00:00:13,742.0,14.0,264.0,20.0
412,413,t2,00:00:13,742.0,14.0,261.0,20.0
413,414,t2,00:00:13,742.0,14.0,258.0,20.0
414,415,t2,00:00:13,740.0,14.0,254.0,20.0
415,416,t2,00:00:13,740.0,14.0,252.0,20.0
416,417,t2,00:00:13,740.0,14.0,249.0,20.0
417,418,t2,00:00:13,741.0,14.0,246.0,20.0
418,419,t2,00:00:13,743.0,14.0,242.0,20.0
419,420,t2,00:00:14,744.0,14.0,239.0,20.0
420,421,t2,00:00:14,744.0,14.0,236.0,20.0
421,422,t2,00:00:14,745.0,14.0,232.0,20.0
422,423,t2,00:00:14,745.0,14.0,230.0,20.0
423,424,t2,00:00:14,747.0,14.0,226.0,20.0
424,425,t2,00:00:14,748.0,14.0,221.0,20.0
425,426,t2,00:00:14,749.0,14.0,219.0,20.0
426,427,t2,00:00:14,748.0,14.0,216.0,20.0
427,428,t2,00:00:14,747.0,14.0,212.0,20.0
428,429,t2,00:00:14,747.0,14.0,210.0,20.0
429,430,t2,00:00:14,748.0,14.0,208.0,20.0
430,431,t2,00:00:14,749.0,14.0,205.0,20.0
431,432,t2,00:00:14,750.0,14.0,202.0,20.0
432,433,t2,00:00:14,749.0,14.0,199.0,20.0
433,434,t2,00:00:14,747.0,14.0,196.0,20.0
434,435,t2,00:00:14,746.0,14.0,193.0,20.0
435,436,t2,00:00:14,745.0,14.0,191.0,20.0
436,437,t2,00:00:14,745.0,14.0,190.0,20.0
437,438,t2,00:00:14,745.0,14.0,185.0,20.0
438,439,t2,00:00:14,744.0,14.0,183.0,20.0
439,440,t2,00:00:14,743.0,14.0,180.0,20.0
440,441,t2,00:00:14,742.0,14.0,179.0,20.0
441,442,t2,00:00:14,741.0,14.0,177.0,20.0
442,443,t2,00:00:14,739.0,14.0,174.0,20.0
