label,frame,time,x,y,xoffset,yoffset,distance_to_t2,interaction_with_t2,distance_to_t3,interaction_with_t3,distance_to_t4,interaction_with_t4
t1,1,00:00:00,588.5,90.5,17.0,17.0,242.8,no-interaction,251.8,no-interaction,314.6,no-interaction
t1,2,00:00:00,588.5,90.5,17.0,17.0,242.8,no-interaction,251.8,no-interaction,314.6,no-interaction
t1,3,00:00:00,592.5,91.5,17.0,17.0,246.9,no-interaction,253.0,no-interaction,317.3,no-interaction
t1,4,00:00:00,595.5,93.5,17.0,17.0,249.6,no-interaction,253.6,no-interaction,320.8,no-interaction
t1,5,00:00:00,600.5,94.5,17.0,17.0,253.7,no-interaction,256.6,no-interaction,324.3,no-interaction
t1,6,00:00:00,602.5,92.5,17.0,17.0,257.7,no-interaction,256.6,no-interaction,327.9,no-interaction
t1,7,00:00:00,604.5,92.5,17.0,17.0,260.9,no-interaction,256.9,no-interaction,330.7,no-interaction
t1,8,00:00:00,606.5,91.5,17.0,17.0,264.5,no-interaction,257.8,no-interaction,334.2,no-interaction
t1,9,00:00:00,609.5,91.5,17.0,17.0,267.2,no-interaction,259.0,no-interaction,339.9,no-interaction
t1,10,00:00:00,612.5,90.5,17.0,17.0,271.3,no-interaction,260.8,no-interaction,345.0,no-interaction
t1,11,00:00:00,612.5,88.5,17.0,17.0,273.0,no-interaction,260.4,no-interaction,347.4,no-interaction
t1,12,00:00:00,614.5,88.5,17.0,17.0,274.9,no-interaction,261.7,no-interaction,350.3,no-interaction
t1,13,00:00:00,617.5,87.5,17.0,17.0,278.0,no-interaction,263.4,no-interaction,353.9,no-interaction
t1,14,00:00:00,623.5,88.5,17.0,17.0,283.5,no-interaction,266.4,no-interaction,359.5,no-interaction
t1,15,00:00:00,624.5,86.5,17.0,17.0,286.5,no-interaction,267.7,no-interaction,362.6,no-interaction
t1,16,00:00:00,625.5,85.5,17.0,17.0,288.4,no-interaction,268.2,no-interaction,363.4,no-interaction
t1,17,00:00:00,627.5,85.5,17.0,17.0,290.6,no-interaction,269.5,no-interaction,365.5,no-interaction
t1,18,00:00:00,629.5,84.5,17.0,17.0,293.7,no-interaction,270.8,no-interaction,369.2,no-interaction
t1,19,00:00:00,631.5,83.5,17.0,17.0,296.9,no-interaction,271.2,no-interaction,378.0,no-interaction
t1,20,00:00:00,633.5,83.5,17.0,17.0,298.7,no-interaction,271.2,no-interaction,381.9,no-interaction
t1,21,00:00:00,636.5,83.5,17.0,17.0,301.5,no-interaction,273.1,no-interaction,383.4,no-interaction
t1,22,00:00:00,637.5,83.5,17.0,17.0,302.8,no-interaction,273.1,no-interaction,385.9,no-interaction
t1,23,00:00:00,638.5,82.5,17.0,17.0,305.4,no-interaction,271.8,no-interaction,388.4,no-interaction
t1,24,00:00:00,638.5,82.5,17.0,17.0,306.3,no-interaction,270.0,no-interaction,393.5,no-interaction
t1,25,00:00:00,639.5,83.5,17.0,17.0,305.9,no-interaction,268.4,no-interaction,392.3,no-interaction
t1,26,00:00:00,641.5,83.5,17.0,17.0,309.1,no-interaction,268.1,no-interaction,392.3,no-interaction
t1,27,00:00:00,642.5,82.5,17.0,17.0,310.8,no-interaction,265.9,no-interaction,395.5,no-interaction
t1,28,00:00:00,643.5,82.5,17.0,17.0,311.3,no-interaction,263.8,no-interaction,397.6,no-interaction
t1,29,00:00:00,646.5,83.5,17.0,17.0,314.1,no-interaction,264.9,no-interaction,398.4,no-interaction
t1,30,00:00:01,647.5,84.5,17.0,17.0,314.2,no-interaction,262.1,no-interaction,398.4,no-interaction
t1,31,00:00:01,649.5,84.5,17.0,17.0,316.5,no-interaction,260.5,no-interaction,400.0,no-interaction
t1,32,00:00:01,650.5,84.5,17.0,17.0,317.4,no-interaction,257.9,no-interaction,401.6,no-interaction
t1,33,00:00:01,650.5,84.5,17.0,17.0,317.4,no-interaction,252.9,no-interaction,406.0,no-interaction
t1,34,00:00:01,651.5,85.5,17.0,17.0,319.2,no-interaction,250.9,no-interaction,408.3,no-interaction
t1,35,00:00:01,652.5,86.5,17.0,17.0,320.2,no-interaction,248.7,no-interaction,407.5,no-interaction
t1,36,00:00:01,652.5,86.5,17.0,17.0,320.2,no-interaction,243.9,no-interaction,408.5,no-interaction
t1,37,00:00:01,653.5,86.5,17.0,17.0,321.1,no-interaction,240.8,no-interaction,410.5,no-interaction
t1,38,00:00:01,655.5,86.5,17.0,17.0,323.3,no-interaction,238.6,no-interaction,413.7,no-interaction
t1,39,00:00:01,657.5,87.5,17.0,17.0,325.2,no-interaction,236.6,no-interaction,414.4,no-interaction
t1,40,00:00:01,657.5,89.5,17.0,17.0,324.4,no-interaction,232.8,no-interaction,411.4,no-interaction
t1,41,00:00:01,658.5,91.5,17.0,17.0,325.0,no-interaction,228.3,no-interaction,410.8,no-interaction
t1,42,00:00:01,657.5,91.5,17.0,17.0,323.5,no-interaction,225.5,no-interaction,413.7,no-interaction
t1,43,00:00:01,659.5,92.5,17.0,17.0,325.0,no-interaction,224.8,no-interaction,414.5,no-interaction
t1,44,00:00:01,661.5,92.5,17.0,17.0,327.2,no-interaction,224.8,no-interaction,414.0,no-interaction
t1,45,00:00:01,663.5,94.5,17.0,17.0,327.8,no-interaction,225.2,no-interaction,413.5,no-interaction
t1,46,00:00:01,665.5,96.5,17.0,17.0,328.9,no-interaction,225.2,no-interaction,415.2,no-interaction
t1,47,00:00:01,667.5,96.5,17.0,17.0,331.1,no-interaction,225.6,no-interaction,416.1,no-interaction
t1,48,00:00:01,668.5,97.5,17.0,17.0,331.5,no-interaction,225.3,no-interaction,413.5,no-interaction
t1,49,00:00:01,669.5,100.5,17.0,17.0,330.4,no-interaction,224.3,no-interaction,411.3,no-interaction
t1,50,00:00:01,672.5,101.5,17.0,17.0,332.9,no-interaction,225.2,no-interaction,413.1,no-interaction
t1,51,00:00:01,673.5,102.5,17.0,17.0,333.8,no-interaction,224.5,no-interaction,411.4,no-interaction
t1,52,00:00:01,676.5,103.5,17.0,17.0,335.7,no-interaction,226.0,no-interaction,411.9,no-interaction
t1,53,00:00:01,678.5,104.5,17.0,17.0,336.0,no-interaction,225.3,no-interaction,409.8,no-interaction
t1,54,00:00:01,681.5,104.5,17.0,17.0,339.5,no-interaction,227.7,no-interaction,408.9,no-interaction
t1,55,00:00:01,685.5,106.5,17.0,17.0,342.9,no-interaction,229.9,no-interaction,411.2,no-interaction
t1,56,00:00:01,687.5,107.5,17.0,17.0,344.5,no-interaction,230.4,no-interaction,408.2,no-interaction
t1,57,00:00:01,689.5,109.5,17.0,17.0,346.4,no-interaction,231.7,no-interaction,405.7,no-interaction
t1,58,00:00:01,692.5,112.5,17.0,17.0,347.6,no-interaction,233.0,no-interaction,403.4,no-interaction
t1,59,00:00:01,693.5,112.5,17.0,17.0,349.2,no-interaction,233.8,no-interaction,403.7,no-interaction
t1,60,00:00:02,695.5,113.5,17.0,17.0,352.7,no-interaction,234.4,no-interaction,401.3,no-interaction
t1,61,00:00:02,697.5,115.5,17.0,17.0,353.6,no-interaction,234.9,no-interaction,398.1,no-interaction
t1,62,00:00:02,699.5,118.5,17.0,17.0,355.2,no-interaction,235.7,no-interaction,393.3,no-interaction
t1,63,00:00:02,703.5,119.5,17.0,17.0,360.6,no-interaction,239.5,no-interaction,393.3,no-interaction
t1,64,00:00:02,704.5,123.5,17.0,17.0,360.2,no-interaction,239.5,no-interaction,388.1,no-interaction
t1,65,00:00:02,705.5,126.5,17.0,17.0,361.5,no-interaction,238.6,no-interaction,383.9,no-interaction
t1,66,00:00:02,709.5,127.5,17.0,17.0,367.2,no-interaction,239.8,no-interaction,380.0,no-interaction
t1,67,00:00:02,711.5,129.5,17.0,17.0,370.3,no-interaction,241.0,no-interaction,377.8,no-interaction
t1,68,00:00:02,714.5,131.5,17.0,17.0,372.9,no-interaction,242.4,no-interaction,373.9,no-interaction
t1,69,00:00:02,716.5,134.5,17.0,17.0,375.7,no-interaction,242.1,no-interaction,371.0,no-interaction
t1,70,00:00:02,719.5,135.5,17.0,17.0,379.5,no-interaction,243.4,no-interaction,365.9,no-interaction
t1,71,00:00:02,723.5,140.5,17.0,17.0,384.2,no-interaction,244.4,no-interaction,360.7,no-interaction
t1,72,00:00:02,725.5,141.5,17.0,17.0,386.4,no-interaction,244.1,no-interaction,357.5,no-interaction
t1,73,00:00:02,726.5,143.5,17.0,17.0,389.9,no-interaction,244.6,no-interaction,351.8,no-interaction
t1,74,00:00:02,728.5,145.5,17.0,17.0,392.1,no-interaction,244.6,no-interaction,347.1,no-interaction
t1,75,00:00:02,731.5,147.5,17.0,17.0,395.6,no-interaction,245.4,no-interaction,344.1,no-interaction
t1,76,00:00:02,734.5,150.5,17.0,17.0,398.8,no-interaction,246.3,no-interaction,341.5,no-interaction
t1,77,00:00:02,734.5,152.5,17.0,17.0,399.7,no-interaction,242.9,no-interaction,338.7,no-interaction
t1,78,00:00:02,736.5,158.5,17.0,17.0,402.2,no-interaction,242.8,no-interaction,333.1,no-interaction
t1,79,00:00:02,737.5,160.5,17.0,17.0,403.2,no-interaction,242.4,no-interaction,327.6,no-interaction
t1,80,00:00:02,740.5,162.5,17.0,17.0,407.0,no-interaction,242.0,no-interaction,323.8,no-interaction
t1,81,00:00:02,741.5,164.5,17.0,17.0,407.9,no-interaction,241.0,no-interaction,320.2,no-interaction
t1,82,00:00:02,744.5,167.5,17.0,17.0,409.5,no-interaction,242.5,no-interaction,319.1,no-interaction
t1,83,00:00:02,746.5,171.5,17.0,17.0,411.4,no-interaction,244.4,no-interaction,316.4,no-interaction
t1,84,00:00:02,747.5,173.5,17.0,17.0,411.4,no-interaction,244.8,no-interaction,315.5,no-interaction
t1,85,00:00:02,748.5,179.5,17.0,17.0,410.2,no-interaction,245.5,no-interaction,310.6,no-interaction
t1,86,00:00:02,750.5,182.5,17.0,17.0,413.1,no-interaction,247.1,no-interaction,307.1,no-interaction
t1,87,00:00:02,750.5,183.5,17.0,17.0,413.4,no-interaction,245.6,no-interaction,306.2,no-interaction
t1,88,00:00:02,752.5,187.5,17.0,17.0,414.0,no-interaction,245.4,no-interaction,303.1,no-interaction
t1,89,00:00:02,753.5,190.5,17.0,17.0,412.7,no-interaction,245.2,no-interaction,301.8,no-interaction
t1,90,00:00:03,755.5,193.5,17.0,17.0,414.3,no-interaction,246.9,no-interaction,300.6,no-interaction
t1,91,00:00:03,754.5,199.5,17.0,17.0,412.5,no-interaction,246.1,no-interaction,293.9,no-interaction
t1,92,00:00:03,754.5,202.5,17.0,17.0,411.8,no-interaction,245.1,no-interaction,290.7,no-interaction
t1,93,00:00:03,754.5,205.5,17.0,17.0,411.4,no-interaction,245.4,no-interaction,286.6,no-interaction
t1,94,00:00:03,755.5,208.5,17.0,17.0,410.5,no-interaction,246.7,no-interaction,282.1,no-interaction
t1,95,00:00:03,757.5,211.5,17.0,17.0,411.1,no-interaction,247.5,no-interaction,277.7,no-interaction
t1,96,00:00:03,757.5,218.5,17.0,17.0,409.3,no-interaction,249.8,no-interaction,271.0,no-interaction
t1,97,00:00:03,757.5,220.5,17.0,17.0,409.9,no-interaction,249.9,no-interaction,267.4,no-interaction
t1,98,00:00:03,756.5,223.5,17.0,17.0,408.6,no-interaction,249.5,no-interaction,264.6,no-interaction
t1,99,00:00:03,756.5,227.5,17.0,17.0,405.8,no-interaction,250.1,no-interaction,259.8,no-interaction
t1,100,00:00:03,756.5,231.5,17.0,17.0,404.2,no-interaction,250.9,no-interaction,256.2,no-interaction
t1,101,00:00:03,759.5,234.5,17.0,17.0,406.1,no-interaction,254.2,no-interaction,254.0,no-interaction
t1,102,00:00:03,760.5,237.5,17.0,17.0,404.9,no-interaction,254.9,no-interaction,251.4,no-interaction
t1,103,00:00:03,761.5,240.5,17.0,17.0,405.8,no-interaction,255.6,no-interaction,247.9,no-interaction
t1,104,00:00:03,762.5,242.5,17.0,17.0,407.7,no-interaction,255.0,no-interaction,247.6,no-interaction
t1,105,00:00:03,761.5,246.5,17.0,17.0,405.8,no-interaction,255.3,no-interaction,242.3,no-interaction
t1,106,00:00:03,762.5,249.5,17.0,17.0,404.2,no-interaction,256.0,no-interaction,239.7,no-interaction
t1,107,00:00:03,763.5,253.5,17.0,17.0,404.9,no-interaction,258.1,no-interaction,235.7,no-interaction
t1,108,00:00:03,765.5,259.5,17.0,17.0,404.4,no-interaction,261.7,no-interaction,231.1,no-interaction
t1,109,00:00:03,763.5,261.5,17.0,17.0,402.7,no-interaction,258.4,no-interaction,226.0,no-interaction
t1,110,00:00:03,762.5,263.5,17.0,17.0,402.0,no-interaction,256.5,no-interaction,220.5,no-interaction
t1,111,00:00:03,761.5,265.5,17.0,17.0,398.2,no-interaction,254.7,no-interaction,216.3,no-interaction
t1,112,00:00:03,761.5,267.5,17.0,17.0,395.6,no-interaction,253.8,no-interaction,213.1,no-interaction
t1,113,00:00:03,761.5,269.5,17.0,17.0,395.0,no-interaction,252.8,no-interaction,209.0,no-interaction
t1,114,00:00:03,762.5,274.5,17.0,17.0,394.4,no-interaction,254.0,no-interaction,202.7,no-interaction
t1,115,00:00:03,761.5,276.5,17.0,17.0,392.8,no-interaction,253.2,no-interaction,199.0,no-interaction
t1,116,00:00:03,760.5,280.5,17.0,17.0,388.1,no-interaction,251.7,no-interaction,192.3,no-interaction
t1,117,00:00:03,758.5,283.5,17.0,17.0,384.2,no-interaction,250.4,no-interaction,186.4,no-interaction
t1,118,00:00:03,758.5,287.5,17.0,17.0,380.5,no-interaction,251.3,no-interaction,180.5,no-interaction
t1,119,00:00:03,758.5,291.5,17.0,17.0,377.3,no-interaction,253.1,no-interaction,174.7,no-interaction
t1,120,00:00:04,760.5,296.5,17.0,17.0,377.1,no-interaction,256.4,no-interaction,168.5,no-interaction
t1,121,00:00:04,759.5,298.5,17.0,17.0,374.5,no-interaction,256.0,no-interaction,161.7,no-interaction
t1,122,00:00:04,761.5,300.5,17.0,17.0,373.6,no-interaction,257.3,no-interaction,155.9,no-interaction
t1,123,00:00:04,760.5,305.5,17.0,17.0,369.8,no-interaction,258.3,no-interaction,147.4,no-interaction
t1,124,00:00:04,759.5,311.5,17.0,17.0,363.6,no-interaction,261.5,no-interaction,139.8,no-interaction
t1,125,00:00:04,760.5,314.5,17.0,17.0,361.4,no-interaction,263.1,no-interaction,131.8,no-interaction
t1,126,00:00:04,760.5,315.5,17.0,17.0,358.8,no-interaction,263.4,no-interaction,127.7,no-interaction
t1,127,00:00:04,761.5,320.5,17.0,17.0,358.2,no-interaction,267.1,no-interaction,121.6,no-interaction
t1,128,00:00:04,762.5,323.5,17.0,17.0,355.4,no-interaction,266.7,no-interaction,115.4,no-interaction
t1,129,00:00:04,758.5,328.5,17.0,17.0,348.8,no-interaction,268.4,no-interaction,106.7,no-interaction
t1,130,00:00:04,757.5,330.5,17.0,17.0,344.0,no-interaction,269.1,no-interaction,100.8,no-interaction
t1,131,00:00:04,758.5,333.5,17.0,17.0,341.8,no-interaction,271.7,no-interaction,94.6,no-interaction
t1,132,00:00:04,757.5,337.5,17.0,17.0,338.3,no-interaction,274.4,no-interaction,87.5,no-interaction
t1,133,00:00:04,758.5,342.5,17.0,17.0,338.0,no-interaction,278.0,no-interaction,80.9,no-interaction
t1,134,00:00:04,757.5,344.5,17.0,17.0,334.5,no-interaction,277.2,no-interaction,76.4,no-interaction
t1,135,00:00:04,757.5,347.5,17.0,17.0,332.3,no-interaction,278.8,no-interaction,69.2,no-interaction
t1,136,00:00:04,754.5,352.5,17.0,17.0,326.4,no-interaction,282.0,no-interaction,59.3,no-interaction
t1,137,00:00:04,754.5,353.5,17.0,17.0,324.7,no-interaction,280.9,no-interaction,55.8,no-interaction
t1,138,00:00:04,754.5,354.5,17.0,17.0,322.8,no-interaction,281.7,no-interaction,53.3,no-interaction
t1,139,00:00:04,754.5,354.5,17.0,17.0,321.2,no-interaction,280.0,no-interaction,49.9,no-interaction
t1,140,00:00:04,754.5,355.5,17.0,17.0,320.4,no-interaction,279.3,no-interaction,47.3,no-interaction
t1,141,00:00:04,755.5,356.5,17.0,17.0,319.5,no-interaction,279.3,no-interaction,46.4,no-interaction
t1,142,00:00:04,756.5,356.5,17.0,17.0,318.8,no-interaction,278.4,no-interaction,45.6,no-interaction
t1,143,00:00:04,755.5,356.5,17.0,17.0,312.4,no-interaction,278.1,no-interaction,43.5,no-interaction
t1,144,00:00:04,756.5,356.5,17.0,17.0,311.5,no-interaction,278.4,no-interaction,43.5,no-interaction
t1,145,00:00:04,756.5,357.5,17.0,17.0,309.0,no-interaction,277.4,no-interaction,42.8,no-interaction
t1,146,00:00:04,755.5,359.5,17.0,17.0,305.9,no-interaction,276.4,no-interaction,40.0,no-interaction
t1,147,00:00:04,756.5,359.5,17.0,17.0,304.0,no-interaction,275.1,no-interaction,40.1,no-interaction
t1,148,00:00:04,756.5,362.5,17.0,17.0,299.2,no-interaction,275.1,no-interaction,36.5,no-interaction
t1,149,00:00:04,756.5,362.5,17.0,17.0,298.3,no-interaction,272.9,no-interaction,34.6,no-interaction
t1,150,00:00:05,757.5,363.5,17.0,17.0,296.0,no-interaction,272.9,no-interaction,33.1,no-interaction
t1,151,00:00:05,755.5,366.5,17.0,17.0,288.8,no-interaction,272.4,no-interaction,25.2,no-interaction
t1,152,00:00:05,755.5,366.5,17.0,17.0,286.6,no-interaction,271.1,no-interaction,24.8,no-interaction
t1,153,00:00:05,755.5,367.5,17.0,17.0,286.6,no-interaction,269.9,no-interaction,25.5,no-interaction
t1,154,00:00:05,753.5,371.5,17.0,17.0,280.0,no-interaction,269.2,no-interaction,22.4,no-interaction
t1,155,00:00:05,752.5,372.5,17.0,17.0,278.1,no-interaction,268.6,no-interaction,21.5,no-interaction
t1,156,00:00:05,751.5,373.5,17.0,17.0,273.3,no-interaction,267.2,no-interaction,20.2,no-interaction
t1,157,00:00:05,751.5,376.5,17.0,17.0,268.2,no-interaction,266.7,no-interaction,22.5,no-interaction
t1,158,00:00:05,750.5,377.5,17.0,17.0,264.4,no-interaction,264.7,no-interaction,24.4,no-interaction
t1,159,00:00:05,748.5,380.5,17.0,17.0,259.7,no-interaction,265.8,no-interaction,29.0,no-interaction
t1,160,00:00:05,747.5,380.5,17.0,17.0,256.2,no-interaction,264.0,no-interaction,31.3,no-interaction
t1,161,00:00:05,747.5,381.5,17.0,17.0,254.7,no-interaction,262.8,no-interaction,34.1,no-interaction
t1,162,00:00:05,745.5,384.5,17.0,17.0,249.3,no-interaction,262.8,no-interaction,40.2,no-interaction
t1,163,00:00:05,744.5,384.5,17.0,17.0,243.3,no-interaction,262.3,no-interaction,45.5,no-interaction
t1,164,00:00:05,742.5,386.5,17.0,17.0,239.6,no-interaction,261.7,no-interaction,48.9,no-interaction
t1,165,00:00:05,740.5,387.5,17.0,17.0,235.5,no-interaction,259.8,no-interaction,54.5,no-interaction
t1,166,00:00:05,740.5,389.5,17.0,17.0,233.1,no-interaction,259.7,no-interaction,59.6,no-interaction
t1,167,00:00:05,738.5,392.5,17.0,17.0,225.8,no-interaction,261.2,no-interaction,64.2,no-interaction
t1,168,00:00:05,737.5,394.5,17.0,17.0,222.6,no-interaction,261.7,no-interaction,69.8,no-interaction
t1,169,00:00:05,736.5,395.5,17.0,17.0,217.3,no-interaction,261.5,no-interaction,72.9,no-interaction
t1,170,00:00:05,734.5,398.5,17.0,17.0,211.9,no-interaction,262.2,no-interaction,77.3,no-interaction
t1,171,00:00:05,731.5,399.5,17.0,17.0,205.9,no-interaction,260.8,no-interaction,82.4,no-interaction
t1,172,00:00:05,730.5,402.5,17.0,17.0,202.8,no-interaction,262.7,no-interaction,86.8,no-interaction
t1,173,00:00:05,728.5,403.5,17.0,17.0,199.1,no-interaction,262.6,no-interaction,90.3,no-interaction
t1,174,00:00:05,727.5,405.5,17.0,17.0,193.2,no-interaction,262.5,no-interaction,94.4,no-interaction
t1,175,00:00:05,726.5,409.5,17.0,17.0,185.3,no-interaction,265.5,no-interaction,101.1,no-interaction
t1,176,00:00:05,722.5,413.5,17.0,17.0,178.6,no-interaction,267.6,no-interaction,109.6,no-interaction
t1,177,00:00:05,721.5,414.5,17.0,17.0,174.6,no-interaction,265.6,no-interaction,113.2,no-interaction
t1,178,00:00:05,718.5,415.5,17.0,17.0,165.8,no-interaction,263.8,no-interaction,116.6,no-interaction
t1,179,00:00:05,716.5,418.5,17.0,17.0,159.5,no-interaction,265.0,no-interaction,122.0,no-interaction
t1,180,00:00:06,714.5,419.5,17.0,17.0,153.4,no-interaction,264.2,no-interaction,128.3,no-interaction
t1,181,00:00:06,712.5,422.5,17.0,17.0,147.8,no-interaction,264.5,no-interaction,137.2,no-interaction
t1,182,00:00:06,709.5,425.5,17.0,17.0,140.8,no-interaction,264.8,no-interaction,143.5,no-interaction
t1,183,00:00:06,707.5,428.5,17.0,17.0,133.8,no-interaction,265.0,no-interaction,150.5,no-interaction
t1,184,00:00:06,704.5,428.5,17.0,17.0,129.1,no-interaction,263.4,no-interaction,154.0,no-interaction
t1,185,00:00:06,700.5,429.5,17.0,17.0,119.6,no-interaction,263.0,no-interaction,162.1,no-interaction
t1,186,00:00:06,697.5,431.5,17.0,17.0,114.2,no-interaction,263.5,no-interaction,168.4,no-interaction
t1,187,00:00:06,695.5,432.5,17.0,17.0,108.2,no-interaction,261.8,no-interaction,173.2,no-interaction
t1,188,00:00:06,692.5,434.5,17.0,17.0,101.2,no-interaction,262.5,no-interaction,179.5,no-interaction
t1,189,00:00:06,688.5,435.5,17.0,17.0,93.3,no-interaction,261.4,no-interaction,185.5,no-interaction
t1,190,00:00:06,683.5,438.5,17.0,17.0,83.5,no-interaction,263.4,no-interaction,195.3,no-interaction
t1,191,00:00:06,680.5,437.5,17.0,17.0,77.5,no-interaction,259.2,no-interaction,198.8,no-interaction
t1,192,00:00:06,676.5,439.5,17.0,17.0,69.4,no-interaction,260.4,no-interaction,203.5,no-interaction
t1,193,00:00:06,674.5,440.5,17.0,17.0,62.1,no-interaction,260.9,no-interaction,207.0,no-interaction
t1,194,00:00:06,672.5,440.5,17.0,17.0,59.2,no-interaction,260.4,no-interaction,210.2,no-interaction
t1,195,00:00:06,671.5,442.5,17.0,17.0,57.0,no-interaction,260.9,no-interaction,215.2,no-interaction
